half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz
0,3,6,0,2,17,244,0.0332447,0.0640736,-0.0354901,0,0,-9.76607e-17
0,3,6,0,2,16,245,0.0325975,0.0629051,-0.0481565,0,0,-1.00714e-16
0,3,6,0,2,15,246,0.0345844,0.0645063,-0.0292555,0,0,-1.00883e-16
0,3,6,0,2,14,247,0.0348022,0.0644604,-0.0248437,0,0,-1.00484e-16
0,3,6,0,3,22,248,0.0212438,0.0637521,-0.0404836,0,0,-9.58045e-17
0,3,6,0,3,21,249,0.0242935,0.0635297,-0.0396486,0,0,-1.00938e-16
0,3,6,0,3,20,250,0.0276629,0.0655772,-0.0198023,0,0,-1.00266e-16
0,3,6,0,3,19,251,0.0274054,0.0622049,-0.0496796,0,0,-9.98487e-17
0,3,6,1,0,5,252,0.029195,0.0609916,-0.0388452,0,0,-9.68529e-17
0,3,6,1,0,6,253,0.028816,0.0595666,-0.0552737,0,0,-1.01283e-16
0,3,6,1,0,7,254,0.0314918,0.0626015,-0.0192525,0,0,-1.02365e-16
0,3,6,1,0,24,255,0.0289579,0.0589265,-0.0443242,0,0,-1.03899e-16
0,3,6,1,1,0,256,0.03712,0.0645412,-0.0303062,0,0,-1.02459e-16
0,3,6,1,1,1,257,0.0368012,0.0642511,-0.0383292,0,0,-9.84378e-17
0,3,6,1,1,2,258,0.0346604,0.0657961,-0.0282226,0,0,-9.89079e-17
0,3,6,1,1,3,259,0.0326607,0.0608426,-0.0633621,0,0,-1.06574e-16
0,3,6,1,2,17,260,0.0241993,0.0636645,-0.0478518,0,0,-1.03374e-16
0,3,6,1,2,16,261,0.0254478,0.063862,-0.0396094,0,0,-1.02818e-16
0,3,6,1,2,15,262,0.0257132,0.0643389,-0.0411944,0,0,-1.03749e-16
0,3,6,1,2,14,263,0.0273533,0.061908,-0.0658742,0,0,-1.00301e-16
0,3,6,1,3,22,264,0.0343635,0.0618414,-0.0508497,0,0,-9.92975e-17
0,3,6,1,3,21,265,0.0343198,0.0629532,-0.0451702,0,0,-1.00579e-16
0,3,6,1,3,20,266,0.0338302,0.0683191,0.00151699,0,0,-1.00602e-16
0,3,6,1,3,19,267,0.0321212,0.0624652,-0.042366,0,0,-1.00217e-16
0,3,6,2,0,5,268,0.033414,0.0625047,-0.0513679,0,0,-1.0368e-16
0,3,6,2,0,6,269,0.032488,0.065182,-0.0295391,0,0,-1.02898e-16
0,3,6,2,0,7,270,0.0338333,0.0623153,-0.0460152,0,0,-1.02645e-16
0,3,6,2,0,24,271,0.0340267,0.0593767,-0.0777887,0,0,-1.04639e-16
0,3,6,2,1,0,272,0.0362395,0.0645302,-0.0389362,0,0,-9.14857e-17
0,3,6,2,1,1,273,0.035536,0.0657582,-0.0210867,0,0,-1.02787e-16
0,3,6,2,1,2,274,0.0359258,0.0631909,-0.044212,0,0,-1.02571e-16
