half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz
0,3,6,3,2,17,223,11.6668,-1.66655,-67.7711,-89.9649,1.70925e-15,-179.941
0,3,6,3,2,16,224,11.6624,-4.67977,-67.7463,-89.9649,1.9928e-15,-179.941
0,3,6,3,2,15,225,11.6649,-7.69569,-67.761,-89.9649,2.17491e-15,-179.941
0,3,6,3,3,22,226,13.3654,-1.66814,-67.7705,-89.9649,9.04882e-16,-179.941
0,3,6,3,3,21,227,13.3623,-4.68228,-67.7529,-89.9649,1.62522e-15,-179.941
0,3,6,3,3,20,228,13.3555,-7.69353,-67.7127,-89.9649,3.59759e-15,-179.941
0,3,7,3,3,22,229,-13.3012,-1.67174,-69.1097,-89.9649,-3.50834e-15,0.0589287
0,3,7,3,3,21,230,-13.3017,-4.68736,-69.1374,-89.9649,-3.50834e-15,0.0589287
0,3,7,3,3,20,231,-13.301,-7.70449,-69.161,-89.9649,-3.50834e-15,0.0589287
0,3,7,3,2,17,232,-11.5912,-1.67935,-69.1088,-89.9649,-3.50834e-15,0.0589287
0,3,7,3,2,16,233,-11.5926,-4.69523,-69.1317,-89.9649,-3.50834e-15,0.0589287
0,3,7,3,2,15,234,-11.5894,-7.71075,-69.1424,-89.9649,-3.50834e-15,0.0589287
0,3,7,3,1,0,235,-9.90039,-1.6734,-69.1246,-89.9649,-3.50834e-15,0.0589287
0,3,7,3,1,1,236,-9.9,-4.68918,-69.1466,-89.9649,-3.50834e-15,0.0589287
0,3,7,3,1,2,237,-9.89494,-7.70431,-69.1527,-89.9649,-3.50834e-15,0.0589287
0,3,7,0,1,0,238,10.5094,-1.68023,-69.1746,-89.9649,-3.50834e-15,0.0589287
0,3,7,0,1,1,239,10.5128,-4.69498,-69.1891,-89.9649,-3.50834e-15,0.0589287
0,3,7,0,1,2,240,10.5132,-7.70853,-69.1817,-89.9649,-3.50834e-15,0.0589287
0,3,7,0,0,5,241,12.2139,-1.67928,-69.1915,-89.9649,-3.50834e-15,0.0589287
0,3,7,0,0,6,242,12.2119,-4.69251,-69.1776,-89.9649,-3.50834e-15,0.0589287
0,3,7,0,0,7,243,12.213,-7.70653,-69.1745,-89.9649,-3.50834e-15,0.0589287
0,3,6,0,2,17,244,-8.74077,-1.66469,-67.7163,-89.9649,2.07999e-15,-179.941
0,3,6,0,2,16,245,-8.74142,-4.68086,-67.7308,-89.9649,2.25494e-15,-179.941
0,3,6,0,2,15,246,-8.73943,-7.69425,-67.7138,-89.9649,2.26462e-15,-179.941
0,3,6,0,2,14,247,-8.73921,-10.7093,-67.7112,-89.9649,2.24175e-15,-179.941
0,3,6,0,3,22,248,-7.05277,-1.66501,-67.7231,-89.9649,1.97363e-15,-179.941
0,3,6,0,3,21,249,-7.04972,-4.68023,-67.7241,-89.9649,2.26778e-15,-179.941
0,3,6,0,3,20,250,-7.04635,-7.69318,-67.7061,-89.9649,2.22926e-15,-179.941
0,3,6,0,3,19,251,-7.04661,-10.7116,-67.7378,-89.9649,2.20535e-15,-179.941
0,3,6,1,0,5,252,-5.34482,-1.66777,-67.7232,-89.9649,2.0337e-15,-179.941
0,3,6,1,0,6,253,-5.3452,-4.68419,-67.7415,-89.9649,2.28755e-15,-179.941
0,3,6,1,0,7,254,-5.34252,-7.69616,-67.7073,-89.9649,2.34953e-15,-179.941
0,3,6,1,0,24,255,-5.34506,-10.7148,-67.7342,-89.9649,2.43742e-15,-179.941
