half,disk,layer,zone,con,tr,chipid,dx,dy,dz,dRx,dRy,dRz,dxErr,dyErr,dzErr,dRxErr,dRyErr,dRzErr,dxPull,dyPull,dzPull,dRxPull,dRyPull,dRzPull
0,1,2,2,2,15,101,-2.31217e-05,-0.00011327,-0.000402244,0,0,-1.8258e-16,0.00012344,0.000131266,0.000395594,0,0,9.07893e-06,-4.62435e-05,-0.000226541,-0.000804488,0,0,-1.8258e-14
0,1,2,3,0,5,102,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,1,2,3,0,6,103,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,1,2,3,0,7,104,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,1,3,3,0,5,105,8.67118e-05,-0.00018039,-0.000647926,0,0,0,0.000115751,0.000112761,0.000292901,0,0,6.53811e-06,0.000173424,-0.00036078,-0.00129585,0,0,0
0,1,3,3,0,6,106,8.26181e-05,-0.000182748,-0.000564439,0,0,0,0.000116914,0.000115642,0.000319416,0,0,7.4229e-06,0.000165236,-0.000365497,-0.00112888,0,0,0
0,1,3,3,0,7,107,3.35718e-05,-0.000191087,-0.000854446,0,0,0,0.000126894,0.000133936,0.000526224,0,0,1.19887e-05,6.71436e-05,-0.000382175,-0.00170889,0,0,0
0,1,3,2,2,17,108,9.11896e-05,-0.000188156,-0.00058428,0,0,0,0.000112107,0.000112165,0.000217899,0,0,4.30554e-06,0.000182379,-0.000376311,-0.00116856,0,0,0
0,1,3,2,2,16,109,6.83182e-05,-0.000178081,-0.000659851,0,0,0,0.000112716,0.000113932,0.000252508,0,0,5.56892e-06,0.000136636,-0.000356163,-0.0013197,0,0,0
0,1,3,2,2,15,110,2.96769e-05,-0.000210483,-0.000902477,0,0,0,0.000115844,0.000124184,0.000379791,0,0,9.21383e-06,5.93537e-05,-0.000420966,-0.00180495,0,0,0
0,1,3,2,1,0,111,7.90512e-05,-0.000190529,-0.000571876,0,0,0,0.000111298,0.000112075,0.000202778,0,0,4.33253e-06,0.000158102,-0.000381057,-0.00114375,0,0,0
0,1,3,2,1,1,112,0.0215697,0.0423289,-0.0549174,0,0,0,0.0222714,0.0328181,0.352443,0,0,0.00195481,0.0431822,0.0848408,-0.154845,0,0,0
0,1,3,2,1,2,113,2.42361e-05,-0.000157516,-0.000817213,0,0,0,0.00011222,0.000120157,0.000309535,0,0,7.16585e-06,4.84722e-05,-0.000315031,-0.00163443,0,0,0
0,1,3,2,0,5,114,3.18313e-05,-0.000199585,-0.00098244,0,0,0,0.000110635,0.000112205,0.000176765,0,0,3.19794e-06,6.36627e-05,-0.000399169,-0.00196488,0,0,0
0,1,3,2,0,6,115,2.21846e-05,-0.000171219,-0.000792186,0,0,0,0.000110854,0.00011553,0.000243502,0,0,5.51499e-06,4.43692e-05,-0.000342438,-0.00158437,0,0,0
0,1,3,2,0,7,116,9.77711e-06,-0.000148984,-0.000765771,0,0,0,0.000111666,0.000133544,0.000409888,0,0,1.00087e-05,1.95542e-05,-0.000297969,-0.00153154,0,0,0
0,1,3,1,2,17,117,-8.51673e-06,-0.00024834,-0.00107007,0,0,0,0.000110565,0.00011222,0.000175497,0,0,3.17579e-06,-1.70335e-05,-0.000496679,-0.00214014,0,0,0
0,1,3,1,2,16,118,1.28325e-05,-0.000214219,-0.000966483,0,0,0,0.000110653,0.000115534,0.000242049,0,0,5.48782e-06,2.5665e-05,-0.000428439,-0.00193297,0,0,0
0,1,3,1,2,15,119,1.22269e-05,-0.000160272,-0.000700488,0,0,0,0.000111164,0.000131746,0.000389218,0,0,9.74253e-06,2.44538e-05,-0.000320545,-0.00140098,0,0,0
0,1,3,1,1,0,120,1.29558e-05,-0.000154438,-0.000554229,0,0,0,0.000110772,0.000112244,0.000185313,0,0,3.41719e-06,2.59116e-05,-0.000308877,-0.00110846,0,0,0
0,1,3,1,1,1,121,7.72534e-06,-0.00015959,-0.000663462,0,0,0,0.000111105,0.000115538,0.000250345,0,0,5.69796e-06,1.54507e-05,-0.000319179,-0.00132692,0,0,0
0,1,3,1,1,2,122,1.70698e-05,-0.000171599,-0.000764408,0,0,0,0.000112442,0.000134339,0.000426811,0,0,1.01961e-05,3.41397e-05,-0.000343198,-0.00152882,0,0,0
0,1,3,1,0,5,123,-5.46334e-06,-0.00014209,-0.000281248,0,0,0,0.00011159,0.000112098,0.000210443,0,0,3.76151e-06,-1.09267e-05,-0.00028418,-0.000562497,0,0,0
0,1,3,1,0,6,124,-5.69685e-06,-0.000159492,-0.000576903,0,0,0,0.000111684,0.000113332,0.000225528,0,0,5.02869e-06,-1.13937e-05,-0.000318984,-0.00115381,0,0,0
0,1,3,1,0,7,125,-4.89731e-06,-0.000158221,-0.000676897,0,0,0,0.000113682,0.000121879,0.000340015,0,0,7.82564e-06,-9.79462e-06,-0.000316442,-0.0013538,0,0,0
0,1,3,0,2,17,126,-1.7511e-05,-0.000160626,-0.000662774,0,0,0,0.000114039,0.000112593,0.000268784,0,0,5.69272e-06,-3.50219e-05,-0.000321252,-0.00132555,0,0,0
0,1,3,0,2,16,127,-2.53467e-05,-0.000163542,-0.000620767,0,0,0,0.000114153,0.000114558,0.000275327,0,0,6.29263e-06,-5.06934e-05,-0.000327084,-0.00124153,0,0,0
0,1,3,0,2,15,128,-2.96222e-05,-0.000151645,-0.000548064,0,0,0,0.00011827,0.000124787,0.000393571,0,0,9.35715e-06,-5.92444e-05,-0.000303291,-0.00109613,0,0,0
0,1,3,0,1,0,129,-5.39178e-06,-0.000175934,-0.000983268,0,0,0,0.000121625,0.000113737,0.000376006,0,0,7.8236e-06,-1.07836e-05,-0.000351867,-0.00196654,0,0,0
0,1,3,0,1,1,130,-8.02788e-05,-0.000149267,-0.000415252,0,0,0,0.000122197,0.000117435,0.000382219,0,0,8.71181e-06,-0.000160558,-0.000298534,-0.000830505,0,0,0
0,1,3,0,1,2,131,-6.24706e-05,-0.000151115,-0.000447275,0,0,0,0.00014835,0.000152393,0.000761747,0,0,2.01665e-05,-0.000124941,-0.00030223,-0.000894551,0,0,0
